t,x,y,psi,delta,v,delta_dot
467.2, 1002.1, 44.4287, -1353.09, -0.801183, 10, -0.315693
467.25, 1001.8, 44.0247, -1353.29, -0.801185, 10, -0.315743
467.3, 1001.43, 43.6896, -1353.5, -0.801188, 10, -0.31579
467.35, 1001, 43.4378, -1353.7, -0.80119, 10, -0.315833
467.4, 1000.53, 43.2798, -1353.91, -0.801192, 10, -0.315869
467.45, 1000.03, 43.2224, -1354.12, -0.801193, 10, -0.315897
467.5, 999.531, 43.268, -1354.32, -0.801194, 10, -0.315917
467.55, 999.053, 43.4147, -1354.53, -0.801194, 10, -0.315927
467.6, 998.615, 43.6563, -1354.74, -0.801194, 10, -0.315926
467.65, 998.236, 43.9824, -1354.94, -0.801194, 10, -0.315916
467.7, 997.932, 44.3793, -1355.15, -0.801193, 10, -0.315895
467.75, 997.716, 44.8301, -1355.36, -0.801191, 10, -0.315866
467.8, 997.597, 45.3157, -1355.56, -0.80119, 10, -0.31583
467.85, 997.579, 45.8154, -1355.77, -0.801188, 10, -0.315787
467.9, 997.665, 46.308, -1355.98, -0.801185, 10, -0.31574
467.95, 997.85, 46.7727, -1356.18, -0.801183, 10, -0.315691
468, 998.126, 47.1896, -1356.39, -0.80118, 10, -0.315641
468.05, 998.481, 47.5411, -1356.59, -0.801178, 10, -0.315593
468.1, 998.901, 47.8123, -1356.8, -0.801176, 10, -0.315549
468.15, 999.368, 47.9916, -1357.01, -0.801174, 10, -0.31551
468.2, 999.862, 48.0714, -1357.21, -0.801172, 10, -0.315478
468.25, 1000.36, 48.0484, -1357.42, -0.801171, 10, -0.315454
468.3, 1000.85, 47.9235, -1357.63, -0.80117, 10, -0.31544
468.35, 1001.29, 47.7021, -1357.83, -0.80117, 10, -0.315435
468.4, 1001.69, 47.3935, -1358.04, -0.80117, 10, -0.315441
468.45, 1002.01, 47.0108, -1358.25, -0.801171, 10, -0.315456
468.5, 1002.25, 46.5702, -1358.45, -0.801172, 10, -0.31548
468.55, 1002.39, 46.0906, -1358.66, -0.801174, 10, -0.315512
468.6, 1002.43, 45.5922, -1358.87, -0.801176, 10, -0.315551
468.65, 1002.36, 45.0962, -1359.07, -0.801178, 10, -0.315595
468.7, 1002.2, 44.6236, -1359.28, -0.80118, 10, -0.315643
468.75, 1001.94, 44.1946, -1359.48, -0.801183, 10, -0.315692
468.8, 1001.6, 43.8273, -1359.69, -0.801185, 10, -0.31574
468.85, 1001.2, 43.5374, -1359.9, -0.801187, 10, -0.315786
468.9, 1000.74, 43.337, -1360.1, -0.80119, 10, -0.315827
468.95, 1000.25, 43.2349, -1360.31, -0.801191, 10, -0.315862
469, 999.749, 43.2352, -1360.52, -0.801193, 10, -0.31589
469.05, 999.26, 43.338, -1360.72, -0.801194, 10, -0.315908
469.1, 998.802, 43.5389, -1360.93, -0.801194, 10, -0.315918
469.15, 998.395, 43.8294, -1361.14, -0.801194, 10, -0.315918
469.2, 998.056, 44.1971, -1361.34, -0.801194, 10, -0.315907
469.25, 997.8, 44.6264, -1361.55, -0.801193, 10, -0.315888
469.3, 997.637, 45.0992, -1361.76, -0.801191, 10, -0.31586
469.35, 997.574, 45.5953, -1361.96, -0.801189, 10, -0.315825
469.4, 997.615, 46.0936, -1362.17, -0.801187, 10, -0.315784
469.45, 997.757, 46.5731, -1362.37, -0.801185, 10, -0.315738
469.5, 997.994, 47.0133, -1362.58, -0.801183, 10, -0.315691
469.55, 998.316, 47.3956, -1362.79, -0.80118, 10, -0.315643
469.6, 998.71, 47.7037, -1362.99, -0.801178, 10, -0.315597
469.65, 999.159, 47.9245, -1363.2, -0.801176, 10, -0.315554
469.7, 999.643, 48.0488, -1363.41, -0.801174, 10, -0.315516
469.75, 1000.14, 48.0711, -1363.61, -0.801172, 10, -0.315485
469.8, 1000.64, 47.9906, -1363.82, -0.801171, 10, -0.315462
469.85, 1001.1, 47.8107, -1364.03, -0.801171, 10, -0.315448
469.9, 1001.52, 47.539, -1364.23, -0.80117, 10, -0.315444
469.95, 1001.88, 47.187, -1364.44, -0.801171, 10, -0.315449
470, 1002.15, 46.7697, -1364.64, -0.801171, 10, -0.315463
470.05, 1002.34, 46.3048, -1364.85, -0.801173, 10, -0.315487
470.1, 1002.42, 45.8121, -1365.06, -0.801174, 10, -0.315518
470.15, 1002.4, 45.3124, -1365.26, -0.801176, 10, -0.315556
470.2, 1002.28, 44.827, -1365.47, -0.801178, 10, -0.315598
470.25, 1002.07, 44.3765, -1365.68, -0.80118, 10, -0.315644
470.3, 1001.76, 43.98, -1365.88, -0.801183, 10, -0.315691
470.35, 1001.38, 43.6543, -1366.09, -0.801185, 10, -0.315738
470.4, 1000.94, 43.4133, -1366.3, -0.801187, 10, -0.315782
470.45, 1000.47, 43.2672, -1366.5, -0.801189, 10, -0.315822
470.5, 999.969, 43.2222, -1366.71, -0.801191, 10, -0.315856
470.55, 999.472, 43.2803, -1366.92, -0.801192, 10, -0.315882
470.6, 998.998, 43.4388, -1367.12, -0.801193, 10, -0.3159
470.65, 998.566, 43.6912, -1367.33, -0.801194, 10, -0.31591
470.7, 998.196, 44.0268, -1367.53, -0.801194, 10, -0.315909
470.75, 997.902, 44.4311, -1367.74, -0.801193, 10, -0.3159
470.8, 997.697, 44.8872, -1367.95, -0.801192, 10, -0.315881
470.85, 997.589, 45.3756, -1368.15, -0.801191, 10, -0.315854
470.9, 997.585, 45.8756, -1368.36, -0.801189, 10, -0.31582
470.95, 997.682, 46.3659, -1368.57, -0.801187, 10, -0.31578
471, 997.879, 46.8258, -1368.77, -0.801185, 10, -0.315737
471.05, 998.165, 47.2357, -1368.98, -0.801183, 10, -0.315691
471.1, 998.529, 47.5782, -1369.19, -0.80118, 10, -0.315644
471.15, 998.956, 47.8388, -1369.39, -0.801178, 10, -0.3156
471.2, 999.427, 48.0064, -1369.6, -0.801176, 10, -0.315558
471.25, 999.923, 48.0739, -1369.81, -0.801174, 10, -0.315522
471.3, 1000.42, 48.0384, -1370.01, -0.801173, 10, -0.315492
471.35, 1000.9, 47.9015, -1370.22, -0.801172, 10, -0.31547
471.4, 1001.34, 47.6689, -1370.42, -0.801171, 10, -0.315456
471.45, 1001.73, 47.3506, -1370.63, -0.801171, 10, -0.315452
471.5, 1002.04, 46.96, -1370.84, -0.801171, 10, -0.315457
471.55, 1002.27, 46.5137, -1371.04, -0.801172, 10, -0.315471
471.6, 1002.4, 46.0306, -1371.25, -0.801173, 10, -0.315493
471.65, 1002.42, 45.5314, -1371.46, -0.801174, 10, -0.315523
471.7, 1002.35, 45.0371, -1371.66, -0.801176, 10, -0.31556
471.75, 1002.17, 44.5688, -1371.87, -0.801178, 10, -0.315601
471.8, 1001.91, 44.1463, -1372.08, -0.80118, 10, -0.315645
471.85, 1001.56, 43.7876, -1372.28, -0.801183, 10, -0.31569
471.9, 1001.14, 43.5079, -1372.49, -0.801185, 10, -0.315735
471.95, 1000.68, 43.3191, -1372.7, -0.801187, 10, -0.315778
472, 1000.19, 43.2292, -1372.9, -0.801189, 10, -0.315816
472.05, 999.689, 43.242, -1373.11, -0.801191, 10, -0.315849
472.1, 999.202, 43.357, -1373.31, -0.801192, 10, -0.315875
472.15, 998.75, 43.5692, -1373.52, -0.801193, 10, -0.315893
472.2, 998.35, 43.8698, -1373.73, -0.801193, 10, -0.315901
472.25, 998.021, 44.2458, -1373.93, -0.801193, 10, -0.315901
472.3, 997.775, 44.6814, -1374.14, -0.801193, 10, -0.315892
472.35, 997.624, 45.1581, -1374.35, -0.801192, 10, -0.315874
472.4, 997.574, 45.6556, -1374.55, -0.801191, 10, -0.315848
472.45, 997.627, 46.1528, -1374.76, -0.801189, 10, -0.315815
472.5, 997.781, 46.6286, -1374.97, -0.801187, 10, -0.315777
472.55, 998.029, 47.0627, -1375.17, -0.801185, 10, -0.315735
472.6, 998.361, 47.4368, -1375.38, -0.801183, 10, -0.315691
472.65, 998.762, 47.735, -1375.59, -0.80118, 10, -0.315646
472.7, 999.216, 47.9446, -1375.79, -0.801178, 10, -0.315603
472.75, 999.703, 48.0567, -1376, -0.801176, 10, -0.315563
472.8, 1000.2, 48.0666, -1376.2, -0.801175, 10, -0.315528
472.85, 1000.69, 47.9738, -1376.41, -0.801173, 10, -0.315499
472.9, 1001.16, 47.7823, -1376.62, -0.801172, 10, -0.315477
472.95, 1001.57, 47.5001, -1376.82, -0.801171, 10, -0.315464
473, 1001.92, 47.1394, -1377.03, -0.801171, 10, -0.31546
473.05, 1002.18, 46.7154, -1377.24, -0.801171, 10, -0.315465
473.1, 1002.35, 46.246, -1377.44, -0.801172, 10, -0.315478
473.15, 1002.43, 45.7513, -1377.65, -0.801173, 10, -0.3155
473.2, 1002.39, 45.2523, -1377.86, -0.801175, 10, -0.315529
473.25, 1002.26, 44.77, -1378.06, -0.801176, 10, -0.315564
473.3, 1002.03, 44.325, -1378.27, -0.801178, 10, -0.315603
473.35, 1001.72, 43.9362, -1378.47, -0.80118, 10, -0.315646
473.4, 1001.33, 43.6202, -1378.68, -0.801183, 10, -0.31569
473.45, 1000.89, 43.3902, -1378.89, -0.801185, 10, -0.315733
473.5, 1000.41, 43.2561, -1379.09, -0.801187, 10, -0.315774
473.55, 999.908, 43.2235, -1379.3, -0.801189, 10, -0.315811
473.6, 999.413, 43.2939, -1379.51, -0.80119, 10, -0.315843
473.65, 998.943, 43.4643, -1379.71, -0.801192, 10, -0.315868
473.7, 998.518, 43.7274, -1379.92, -0.801192, 10, -0.315885
473.75, 998.156, 44.0721, -1380.13, -0.801193, 10, -0.315894
473.8, 997.872, 44.4836, -1380.33, -0.801193, 10, -0.315893
473.85, 997.679, 44.9447, -1380.54, -0.801192, 10, -0.315884
473.9, 997.584, 45.4356, -1380.75, -0.801192, 10, -0.315867
473.95, 997.591, 45.9355, -1380.95, -0.80119, 10, -0.315842
474, 997.701, 46.4233, -1381.16, -0.801189, 10, -0.315811
474.05, 997.909, 46.8781, -1381.36, -0.801187, 10, -0.315774
474.1, 998.205, 47.2807, -1381.57, -0.801185, 10, -0.315733
474.15, 998.578, 47.6141, -1381.78, -0.801183, 10, -0.31569
474.2, 999.011, 47.8639, -1381.98, -0.801181, 10, -0.315647
474.25, 999.486, 48.0197, -1382.19, -0.801178, 10, -0.315606
474.3, 999.983, 48.0748, -1382.4, -0.801177, 10, -0.315567
474.35, 1000.48, 48.0269, -1382.6, -0.801175, 10, -0.315533
474.4, 1000.96, 47.878, -1382.81, -0.801173, 10, -0.315505
474.45, 1001.39, 47.6345, -1383.02, -0.801172, 10, -0.315485
474.5, 1001.77, 47.3066, -1383.22, -0.801172, 10, -0.315472
474.55, 1002.07, 46.9083, -1383.43, -0.801172, 10, -0.315468
474.6, 1002.29, 46.4565, -1383.64, -0.801172, 10, -0.315472
474.65, 1002.41, 45.9704, -1383.84, -0.801172, 10, -0.315485
474.7, 1002.42, 45.4706, -1384.05, -0.801173, 10, -0.315506
474.75, 1002.33, 44.9784, -1384.25, -0.801175, 10, -0.315534
474.8, 1002.15, 44.5146, -1384.46, -0.801177, 10, -0.315568
474.85, 1001.87, 44.0989, -1384.67, -0.801178, 10, -0.315606
474.9, 1001.51, 43.7491, -1384.87, -0.801181, 10, -0.315647
474.95, 1001.09, 43.4798, -1385.08, -0.801183, 10, -0.315689
475, 1000.62, 43.3026, -1385.29, -0.801185, 10, -0.315731
475.05, 1000.13, 43.225, -1385.49, -0.801187, 10, -0.315771
475.1, 999.629, 43.2503, -1385.7, -0.801188, 10, -0.315807
475.15, 999.146, 43.3773, -1385.91, -0.80119, 10, -0.315837
475.2, 998.698, 43.6008, -1386.11, -0.801191, 10, -0.315861
475.25, 998.306, 43.9113, -1386.32, -0.801192, 10, -0.315878
475.3, 997.986, 44.2954, -1386.53, -0.801192, 10, -0.315886
475.35, 997.752, 44.737, -1386.73, -0.801192, 10, -0.315886
475.4, 997.613, 45.2173, -1386.94, -0.801192, 10, -0.315877
475.45, 997.575, 45.7159, -1387.14, -0.801191, 10, -0.315861
475.5, 997.641, 46.2116, -1387.35, -0.80119, 10, -0.315837
475.55, 997.806, 46.6834, -1387.56, -0.801188, 10, -0.315806
475.6, 998.065, 47.1112, -1387.76, -0.801187, 10, -0.315771
475.65, 998.406, 47.4769, -1387.97, -0.801185, 10, -0.315731
475.7, 998.815, 47.765, -1388.18, -0.801183, 10, -0.31569
475.75, 999.274, 47.9632, -1388.38, -0.801181, 10, -0.315649
475.8, 999.764, 48.0631, -1388.59, -0.801179, 10, -0.315608
475.85, 1000.26, 48.0605, -1388.8, -0.801177, 10, -0.315571
475.9, 1000.75, 47.9555, -1389, -0.801175, 10, -0.315538
475.95, 1001.21, 47.7525, -1389.21, -0.801174, 10, -0.315512
476, 1001.62, 47.4601, -1389.41, -0.801173, 10, -0.315492
476.05, 1001.95, 47.0909, -1389.62, -0.801172, 10, -0.315479
476.1, 1002.21, 46.6603, -1389.83, -0.801172, 10, -0.315475
476.15, 1002.37, 46.1869, -1390.03, -0.801172, 10, -0.315479
476.2, 1002.43, 45.6905, -1390.24, -0.801173, 10, -0.315492
476.25, 1002.38, 45.1923, -1390.45, -0.801174, 10, -0.315512
476.3, 1002.24, 44.7135, -1390.65, -0.801175, 10, -0.315539
476.35, 1002, 44.2744, -1390.86, -0.801177, 10, -0.315571
476.4, 1001.68, 43.8936, -1391.07, -0.801179, 10, -0.315608
476.45, 1001.28, 43.5872, -1391.27, -0.801181, 10, -0.315648
476.5, 1000.83, 43.3684, -1391.48, -0.801183, 10, -0.315689
476.55, 1000.35, 43.2464, -1391.69, -0.801185, 10, -0.315729
476.6, 999.848, 43.2263, -1391.89, -0.801187, 10, -0.315767
476.65, 999.355, 43.309, -1392.1, -0.801188, 10, -0.315802
476.7, 998.889, 43.4911, -1392.3, -0.80119, 10, -0.315831
476.75, 998.471, 43.7647, -1392.51, -0.801191, 10, -0.315855
476.8, 998.117, 44.1183, -1392.72, -0.801192, 10, -0.315871
476.85, 997.844, 44.5369, -1392.92, -0.801192, 10, -0.315879
476.9, 997.662, 45.0026, -1393.13, -0.801192, 10, -0.315879
476.95, 997.579, 45.4957, -1393.34, -0.801192, 10, -0.31587
477, 997.599, 45.9953, -1393.54, -0.801191, 10, -0.315854
477.05, 997.722, 46.4802, -1393.75, -0.80119, 10, -0.315831
477.1, 997.94, 46.9297, -1393.96, -0.801188, 10, -0.315802
477.15, 998.247, 47.3248, -1394.16, -0.801187, 10, -0.315768
477.2, 998.628, 47.6487, -1394.37, -0.801185, 10, -0.31573
477.25, 999.067, 47.8877, -1394.58, -0.801183, 10, -0.31569
477.3, 999.546, 48.0315, -1394.78, -0.801181, 10, -0.31565
477.35, 1000.04, 48.0742, -1394.99, -0.801179, 10, -0.315611
477.4, 1000.54, 48.0139, -1395.19, -0.801177, 10, -0.315575
477.45, 1001.01, 47.8532, -1395.4, -0.801175, 10, -0.315544
477.5, 1001.44, 47.5988, -1395.61, -0.801174, 10, -0.315518
477.55, 1001.81, 47.2616, -1395.81, -0.801173, 10, -0.315498
477.6, 1002.11, 46.8558, -1396.02, -0.801172, 10, -0.315486
477.65, 1002.31, 46.3989, -1396.23, -0.801172, 10, -0.315482
477.7, 1002.41, 45.91, -1396.43, -0.801172, 10, -0.315486
477.75, 1002.42, 45.41, -1396.64, -0.801173, 10, -0.315498
477.8, 1002.32, 44.9201, -1396.85, -0.801174, 10, -0.315518
477.85, 1002.12, 44.4611, -1397.05, -0.801175, 10, -0.315544
477.9, 1001.83, 44.0525, -1397.26, -0.801177, 10, -0.315575
477.95, 1001.46, 43.7116, -1397.47, -0.801179, 10, -0.31561
478, 1001.04, 43.453, -1397.67, -0.801181, 10, -0.315649
478.05, 1000.56, 43.2875, -1397.88, -0.801183, 10, -0.315688
478.1, 1000.07, 43.2223, -1398.08, -0.801185, 10, -0.315727
478.15, 999.57, 43.26, -1398.29, -0.801186, 10, -0.315764
478.2, 999.089, 43.3991, -1398.5, -0.801188, 10, -0.315797
478.25, 998.648, 43.6337, -1398.7, -0.801189, 10, -0.315826
478.3, 998.264, 43.9538, -1398.91, -0.801191, 10, -0.315848
478.35, 997.953, 44.3458, -1399.12, -0.801191, 10, -0.315864
478.4, 997.73, 44.7932, -1399.32, -0.801192, 10, -0.315872
478.45, 997.603, 45.2768, -1399.53, -0.801192, 10, -0.315872
478.5, 997.578, 45.7761, -1399.74, -0.801191, 10, -0.315864
478.55, 997.656, 46.2701, -1399.94, -0.801191, 10, -0.315848
478.6, 997.833, 46.7376, -1400.15, -0.801189, 10, -0.315826
478.65, 998.102, 47.1588, -1400.35, -0.801188, 10, -0.315798
478.7, 998.452, 47.5159, -1400.56, -0.801186, 10, -0.315765
478.75, 998.868, 47.7937, -1400.77, -0.801185, 10, -0.315728
478.8, 999.332, 47.9804, -1400.97, -0.801183, 10, -0.31569
478.85, 999.824, 48.068, -1401.18, -0.801181, 10, -0.315651
478.9, 1000.32, 48.0529, -1401.39, -0.801179, 10, -0.315614
478.95, 1000.81, 47.9357, -1401.59, -0.801177, 10, -0.315579
479, 1001.26, 47.7214, -1401.8, -0.801176, 10, -0.315548
479.05, 1001.66, 47.419, -1402.01, -0.801174, 10, -0.315523
479.1, 1001.99, 47.0414, -1402.21, -0.801173, 10, -0.315505
479.15, 1002.23, 46.6047, -1402.42, -0.801173, 10, -0.315493
479.2, 1002.38, 46.1273, -1402.63, -0.801173, 10, -0.315489
479.25, 1002.43, 45.6296, -1402.83, -0.801173, 10, -0.315493
479.3, 1002.37, 45.1327, -1403.04, -0.801173, 10, -0.315505
479.35, 1002.22, 44.6576, -1403.24, -0.801174, 10, -0.315523
479.4, 1001.97, 44.2246, -1403.45, -0.801176, 10, -0.315548
479.45, 1001.63, 43.852, -1403.66, -0.801177, 10, -0.315578
479.5, 1001.23, 43.5556, -1403.86, -0.801179, 10, -0.315613
479.55, 1000.78, 43.3481, -1404.07, -0.801181, 10, -0.31565
479.6, 1000.29, 43.2382, -1404.28, -0.801183, 10, -0.315688
479.65, 999.788, 43.2306, -1404.48, -0.801184, 10, -0.315725
479.7, 999.297, 43.3256, -1404.69, -0.801186, 10, -0.315761
479.75, 998.836, 43.5192, -1404.9, -0.801188, 10, -0.315793
479.8, 998.424, 43.8032, -1405.1, -0.801189, 10, -0.315821
479.85, 998.08, 44.1655, -1405.31, -0.80119, 10, -0.315842
479.9, 997.817, 44.5908, -1405.52, -0.801191, 10, -0.315857
479.95, 997.647, 45.0609, -1405.72, -0.801191, 10, -0.315865
480, 997.576, 45.5559, -1405.93, -0.801191, 10, -0.315865
480.05, 997.609, 46.0549, -1406.13, -0.801191, 10, -0.315857
480.1, 997.743, 46.5365, -1406.34, -0.80119, 10, -0.315842
480.15, 997.973, 46.9804, -1406.55, -0.801189, 10, -0.315821
480.2, 998.289, 47.3678, -1406.75, -0.801188, 10, -0.315794
480.25, 998.678, 47.6821, -1406.96, -0.801186, 10, -0.315762
480.3, 999.123, 47.91, -1407.17, -0.801184, 10, -0.315727
480.35, 999.606, 48.0419, -1407.37, -0.801183, 10, -0.31569
480.4, 1000.1, 48.0721, -1407.58, -0.801181, 10, -0.315652
480.45, 1000.6, 47.9994, -1407.79, -0.801179, 10, -0.315616
480.5, 1001.07, 47.8269, -1407.99, -0.801177, 10, -0.315583
480.55, 1001.49, 47.5618, -1408.2, -0.801176, 10, -0.315553
480.6, 1001.85, 47.2155, -1408.41, -0.801175, 10, -0.315529
480.65, 1002.14, 46.8026, -1408.61, -0.801174, 10, -0.315511
480.7, 1002.33, 46.3407, -1408.82, -0.801173, 10, -0.3155
480.75, 1002.42, 45.8494, -1409.02, -0.801173, 10, -0.315496
480.8, 1002.41, 45.3495, -1409.23, -0.801173, 10, -0.3155
480.85, 1002.3, 44.8622, -1409.44, -0.801174, 10, -0.315511
480.9, 1002.09, 44.4084, -1409.64, -0.801175, 10, -0.315529
480.95, 1001.79, 44.0071, -1409.85, -0.801176, 10, -0.315553
481, 1001.41, 43.6754, -1410.06, -0.801177, 10, -0.315582
481.05, 1000.98, 43.4276, -1410.26, -0.801179, 10, -0.315615
481.1, 1000.5, 43.2739, -1410.47, -0.801181, 10, -0.31565
481.15, 1000.01, 43.2211, -1410.68, -0.801183, 10, -0.315687
481.2, 999.51, 43.2712, -1410.88, -0.801184, 10, -0.315723
481.25, 999.034, 43.4223, -1411.09, -0.801186, 10, -0.315758
481.3, 998.598, 43.6678, -1411.29, -0.801188, 10, -0.315789
481.35, 998.222, 43.9974, -1411.5, -0.801189, 10, -0.315816
481.4, 997.922, 44.3971, -1411.71, -0.80119, 10, -0.315837
481.45, 997.709, 44.8498, -1411.91, -0.801191, 10, -0.315851
481.5, 997.595, 45.3365, -1412.12, -0.801191, 10, -0.315858
481.55, 997.582, 45.8363, -1412.33, -0.801191, 10, -0.315858
481.6, 997.672, 46.3281, -1412.53, -0.801191, 10, -0.315851
481.65, 997.861, 46.7911, -1412.74, -0.80119, 10, -0.315837
481.7, 998.141, 47.2055, -1412.95, -0.801189, 10, -0.315816
481.75, 998.499, 47.5537, -1413.15, -0.801188, 10, -0.31579
481.8, 998.922, 47.821, -1413.36, -0.801186, 10, -0.315759
481.85, 999.39, 47.9961, -1413.57, -0.801184, 10, -0.315725
481.9, 999.885, 48.0714, -1413.77, -0.801183, 10, -0.31569
481.95, 1000.38, 48.0438, -1413.98, -0.801181, 10, -0.315653
482, 1000.87, 47.9145, -1414.18, -0.801179, 10, -0.315619
482.05, 1001.31, 47.689, -1414.39, -0.801177, 10, -0.315586
482.1, 1001.7, 47.3767, -1414.6, -0.801176, 10, -0.315558
482.15, 1002.02, 46.9911, -1414.8, -0.801175, 10, -0.315534
482.2, 1002.25, 46.5484, -1415.01, -0.801174, 10, -0.315517
482.25, 1002.39, 46.0675, -1415.22, -0.801173, 10, -0.315506
482.3, 1002.43, 45.5688, -1415.42, -0.801173, 10, -0.315502
482.35, 1002.36, 45.0734, -1415.63, -0.801173, 10, -0.315506
482.4, 1002.19, 44.6023, -1415.84, -0.801174, 10, -0.315517
482.45, 1001.93, 44.1757, -1416.04, -0.801175, 10, -0.315534
482.5, 1001.59, 43.8115, -1416.25, -0.801176, 10, -0.315557
482.55, 1001.18, 43.5253, -1416.46, -0.801177, 10, -0.315585
482.6, 1000.72, 43.3292, -1416.66, -0.801179, 10, -0.315617
482.65, 1000.23, 43.2315, -1416.87, -0.801181, 10, -0.315651
482.7, 999.727, 43.2364, -1417.07, -0.801182, 10, -0.315687
482.75, 999.239, 43.3436, -1417.28, -0.801184, 10, -0.315722
482.8, 998.783, 43.5487, -1417.49, -0.801186, 10, -0.315755
482.85, 998.379, 43.8429, -1417.69, -0.801187, 10, -0.315785
482.9, 998.043, 44.2137, -1417.9, -0.801189, 10, -0.315811
482.95, 997.791, 44.6454, -1418.11, -0.80119, 10, -0.315831
483, 997.633, 45.1196, -1418.31, -0.80119, 10, -0.315845
483.05, 997.575, 45.6162, -1418.52, -0.801191, 10, -0.315852
483.1, 997.62, 46.1142, -1418.73, -0.801191, 10, -0.315852
483.15, 997.766, 46.5923, -1418.93, -0.80119, 10, -0.315845
483.2, 998.007, 47.0304, -1419.14, -0.80119, 10, -0.315831
483.25, 998.333, 47.4097, -1419.35, -0.801189, 10, -0.315811
483.3, 998.729, 47.7142, -1419.55, -0.801187, 10, -0.315786
483.35, 999.18, 47.9309, -1419.76, -0.801186, 10, -0.315757
483.4, 999.665, 48.0507, -1419.96, -0.801184, 10, -0.315724
483.45, 1000.17, 48.0685, -1420.17, -0.801183, 10, -0.315689
483.5, 1000.66, 47.9835, -1420.38, -0.801181, 10, -0.315655
483.55, 1001.12, 47.7993, -1420.58, -0.801179, 10, -0.315621
483.6, 1001.54, 47.5237, -1420.79, -0.801178, 10, -0.31559
483.65, 1001.89, 47.1685, -1421, -0.801176, 10, -0.315562
483.7, 1002.16, 46.7487, -1421.2, -0.801175, 10, -0.31554
483.75, 1002.34, 46.2822, -1421.41, -0.801174, 10, -0.315523
483.8, 1002.42, 45.7887, -1421.62, -0.801174, 10, -0.315512
483.85, 1002.4, 45.2892, -1421.82, -0.801174, 10, -0.315509
483.9, 1002.28, 44.8049, -1422.03, -0.801174, 10, -0.315512
483.95, 1002.06, 44.3564, -1422.23, -0.801174, 10, -0.315522
484, 1001.75, 43.9627, -1422.44, -0.801175, 10, -0.315539
484.05, 1001.37, 43.6405, -1422.65, -0.801176, 10, -0.315561
484.1, 1000.92, 43.4035, -1422.85, -0.801178, 10, -0.315588
484.15, 1000.45, 43.2618, -1423.06, -0.801179, 10, -0.315619
484.2, 999.947, 43.2214, -1423.27, -0.801181, 10, -0.315652
484.25, 999.451, 43.2839, -1423.47, -0.801182, 10, -0.315686
484.3, 998.978, 43.4469, -1423.68, -0.801184, 10, -0.31572
484.35, 998.549, 43.7032, -1423.89, -0.801186, 10, -0.315752
484.4, 998.181, 44.0421, -1424.09, -0.801187, 10, -0.315781
484.45, 997.891, 44.4491, -1424.3, -0.801188, 10, -0.315806
484.5, 997.69, 44.907, -1424.51, -0.801189, 10, -0.315826
484.55, 997.587, 45.3964, -1424.71, -0.80119, 10, -0.315839
484.6, 997.587, 45.8964, -1424.92, -0.80119, 10, -0.315846
484.65, 997.69, 46.3858, -1425.12, -0.80119, 10, -0.315846
484.7, 997.89, 46.8439, -1425.33, -0.80119, 10, -0.315839
484.75, 998.18, 47.2511, -1425.54, -0.801189, 10, -0.315826
484.8, 998.547, 47.5903, -1425.74, -0.801189, 10, -0.315807
484.85, 998.976, 47.847, -1425.95, -0.801187, 10, -0.315783
484.9, 999.449, 48.0103, -1426.16, -0.801186, 10, -0.315754
484.95, 999.945, 48.0733, -1426.36, -0.801184, 10, -0.315722
485, 1000.44, 48.0333, -1426.57, -0.801183, 10, -0.315689
485.05, 1000.92, 47.8919, -1426.78, -0.801181, 10, -0.315656
485.1, 1001.36, 47.6553, -1426.98, -0.801179, 10, -0.315623
485.15, 1001.75, 47.3334, -1427.19, -0.801178, 10, -0.315593
485.2, 1002.05, 46.94, -1427.4, -0.801176, 10, -0.315566
485.25, 1002.28, 46.4916, -1427.6, -0.801175, 10, -0.315545
485.3, 1002.4, 46.0074, -1427.81, -0.801175, 10, -0.315528
485.35, 1002.42, 45.508, -1428.01, -0.801174, 10, -0.315518
485.4, 1002.34, 45.0144, -1428.22, -0.801174, 10, -0.315515
485.45, 1002.16, 44.5477, -1428.43, -0.801174, 10, -0.315518
485.5, 1001.89, 44.1277, -1428.63, -0.801175, 10, -0.315528
485.55, 1001.54, 43.7722, -1428.84, -0.801175, 10, -0.315544
