t,x,y,psi,delta,v,delta_dot
131.8, 501.454, -8.05258, -56.519, -0.803904, 10, -0.370115
131.85, 501.954, -8.03773, -56.7254, -0.801235, 10, -0.316742
131.9, 502.446, -8.12563, -56.931, -0.79915, 10, -0.275034
131.95, 502.91, -8.31216, -57.1359, -0.797508, 10, -0.242188
132, 503.327, -8.58918, -57.3402, -0.796195, 10, -0.215939
132.05, 503.678, -8.94491, -57.5442, -0.795137, 10, -0.194771
132.1, 503.95, -9.36442, -57.7478, -0.79428, 10, -0.177641
132.15, 504.132, -9.83028, -57.9511, -0.79359, 10, -0.163844
132.2, 504.215, -10.3232, -58.1541, -0.793044, 10, -0.152917
132.25, 504.198, -10.8229, -58.3571, -0.792628, 10, -0.144596
132.3, 504.08, -11.3089, -58.5599, -0.792338, 10, -0.138787
132.35, 503.867, -11.7612, -58.7626, -0.792176, 10, -0.135567
132.4, 503.567, -12.1613, -58.9653, -0.792158, 10, -0.135201
132.45, 503.193, -12.4928, -59.1681, -0.792308, 10, -0.138202
132.5, 502.76, -12.7422, -59.371, -0.792669, 10, -0.145418
132.55, 502.285, -12.8991, -59.5742, -0.793308, 10, -0.158196
132.6, 501.788, -12.957, -59.7778, -0.794331, 10, -0.178656
132.65, 501.29, -12.9133, -59.9821, -0.795905, 10, -0.210144
132.7, 500.811, -12.7695, -60.1873, -0.798296, 10, -0.257959
132.75, 500.372, -12.5311, -60.394, -0.801919, 10, -0.330412
132.8, 499.991, -12.2075, -60.603, -0.807387, 10, -0.439774
132.85, 499.685, -11.8119, -60.8133, -0.810398, 10, -0.5
132.9, 499.468, -11.3612, -61.0235, -0.810398, 10, -0.5
132.95, 499.351, -10.8753, -61.2338, -0.810398, 10, -0.5
133, 499.337, -10.3755, -61.444, -0.810398, 10, -0.5
133.05, 499.428, -9.8838, -61.6543, -0.810398, 10, -0.5
133.1, 499.62, -9.42196, -61.8646, -0.810398, 10, -0.5
133.15, 499.903, -9.01028, -62.0748, -0.810398, 10, -0.5
133.2, 500.267, -8.6669, -62.2851, -0.810398, 10, -0.5
133.25, 500.694, -8.40692, -62.4953, -0.810398, 10, -0.5
133.3, 501.166, -8.24182, -62.7047, -0.80833, 10, -0.458644
133.35, 501.662, -8.17842, -62.9125, -0.804597, 10, -0.383987
133.4, 502.16, -8.21873, -63.1193, -0.801945, 10, -0.330938
133.45, 502.64, -8.36047, -63.3251, -0.799854, 10, -0.28912
133.5, 503.08, -8.59724, -63.5303, -0.798203, 10, -0.256092
133.55, 503.463, -8.91876, -63.735, -0.796882, 10, -0.229686
133.6, 503.773, -9.3114, -63.9392, -0.795821, 10, -0.20845
133.65, 503.996, -9.75866, -64.1431, -0.794967, 10, -0.191376
133.7, 504.124, -10.2419, -64.3466, -0.794287, 10, -0.177781
133.75, 504.152, -10.7411, -64.55, -0.79376, 10, -0.16723
133.8, 504.079, -11.2357, -64.7532, -0.793372, 10, -0.159485
133.85, 503.907, -11.7053, -64.9564, -0.793123, 10, -0.154489
133.9, 503.644, -12.1306, -65.1594, -0.793017, 10, -0.152371
133.95, 503.301, -12.4941, -65.3625, -0.793071, 10, -0.153466
134, 502.892, -12.7809, -65.5657, -0.793317, 10, -0.158384
134.05, 502.433, -12.9792, -65.7691, -0.793804, 10, -0.16811
134.1, 501.943, -13.0807, -65.9728, -0.794607, 10, -0.184183
134.15, 501.443, -13.081, -66.177, -0.795847, 10, -0.208978
134.2, 500.953, -12.9799, -66.382, -0.797706, 10, -0.246165
134.25, 500.494, -12.7812, -66.5881, -0.800467, 10, -0.301377
134.3, 500.086, -12.4929, -66.796, -0.804547, 10, -0.382983
134.35, 499.746, -12.1264, -67.0062, -0.810398, 10, -0.5
134.4, 499.49, -11.6971, -67.2165, -0.810398, 10, -0.5
134.45, 499.329, -11.2237, -67.4267, -0.810398, 10, -0.5
134.5, 499.27, -10.7271, -67.637, -0.810398, 10, -0.5
134.55, 499.316, -10.2293, -67.8472, -0.810398, 10, -0.5
134.6, 499.465, -9.75207, -68.0575, -0.810398, 10, -0.5
134.65, 499.711, -9.31649, -68.2678, -0.810398, 10, -0.5
134.7, 500.042, -8.94175, -68.478, -0.810398, 10, -0.5
134.75, 500.444, -8.64436, -68.6883, -0.810398, 10, -0.5
134.8, 500.899, -8.4374, -68.8985, -0.810398, 10, -0.5
134.85, 501.387, -8.32999, -69.1081, -0.808676, 10, -0.465551
134.9, 501.887, -8.32651, -69.3161, -0.805037, 10, -0.392774
134.95, 502.377, -8.42636, -69.523, -0.802445, 10, -0.340928
135, 502.836, -8.62474, -69.7291, -0.800386, 10, -0.29976
135.05, 503.245, -8.91284, -69.9345, -0.798755, 10, -0.267132
135.1, 503.586, -9.27824, -70.1394, -0.79745, 10, -0.241029
135.15, 503.846, -9.70544, -70.3439, -0.796403, 10, -0.220091
135.2, 504.014, -10.1765, -70.548, -0.795567, 10, -0.203369
135.25, 504.082, -10.6717, -70.7518, -0.794909, 10, -0.190226
135.3, 504.049, -11.1707, -70.9554, -0.794411, 10, -0.180264
135.35, 503.916, -11.6526, -71.1589, -0.794063, 10, -0.173287
135.4, 503.688, -12.0977, -71.3624, -0.793862, 10, -0.169286
135.45, 503.375, -12.4875, -71.5658, -0.793821, 10, -0.168449
135.5, 502.99, -12.8061, -71.7692, -0.793958, 10, -0.171195
135.55, 502.548, -13.0403, -71.9728, -0.79431, 10, -0.178243
135.6, 502.068, -13.1803, -72.1767, -0.794935, 10, -0.19073
135.65, 501.57, -13.2203, -72.3809, -0.795918, 10, -0.210398
135.7, 501.074, -13.1583, -72.5858, -0.797393, 10, -0.239892
135.75, 500.601, -12.9967, -72.7915, -0.799558, 10, -0.283201
135.8, 500.17, -12.7418, -72.9986, -0.802709, 10, -0.346216
135.85, 499.802, -12.404, -73.2075, -0.807254, 10, -0.437118
135.9, 499.511, -11.997, -73.4178, -0.810398, 10, -0.5
135.95, 499.312, -11.5384, -73.628, -0.810398, 10, -0.5
136, 499.213, -11.0483, -73.8383, -0.810398, 10, -0.5
136.05, 499.219, -10.5483, -74.0485, -0.810398, 10, -0.5
136.1, 499.328, -10.0605, -74.2588, -0.810398, 10, -0.5
136.15, 499.537, -9.60628, -74.4691, -0.810398, 10, -0.5
136.2, 499.837, -9.20572, -74.6793, -0.810398, 10, -0.5
136.25, 500.213, -8.87644, -74.8896, -0.810398, 10, -0.5
136.3, 500.65, -8.63294, -75.0998, -0.810398, 10, -0.5
136.35, 501.127, -8.48594, -75.3101, -0.810398, 10, -0.5
136.4, 501.625, -8.44193, -75.5197, -0.808753, 10, -0.467094
136.45, 502.122, -8.5025, -75.7278, -0.80528, 10, -0.397631
136.5, 502.595, -8.66431, -75.9348, -0.80278, 10, -0.347629
136.55, 503.025, -8.91992, -76.1411, -0.800783, 10, -0.307691
136.6, 503.393, -9.25813, -76.3467, -0.799195, 10, -0.275929
136.65, 503.684, -9.66439, -76.5518, -0.797924, 10, -0.25051
136.7, 503.887, -10.1215, -76.7564, -0.796907, 10, -0.230184
136.75, 503.992, -10.6102, -76.9608, -0.796102, 10, -0.214081
136.8, 503.997, -11.1102, -77.1648, -0.795479, 10, -0.201623
136.85, 503.899, -11.6007, -77.3687, -0.795021, 10, -0.192462
136.9, 503.705, -12.0613, -77.5725, -0.794721, 10, -0.186455
136.95, 503.421, -12.4729, -77.7762, -0.794581, 10, -0.183652
137, 503.06, -12.8187, -77.9799, -0.794614, 10, -0.184312
137.05, 502.636, -13.0843, -78.1837, -0.794846, 10, -0.188948
137.1, 502.168, -13.2586, -78.3877, -0.795318, 10, -0.198406
137.15, 501.673, -13.3343, -78.5921, -0.796098, 10, -0.21399
137.2, 501.174, -13.3082, -78.7969, -0.797281, 10, -0.237665
137.25, 500.69, -13.1811, -79.0024, -0.799016, 10, -0.272354
137.3, 500.243, -12.958, -79.2089, -0.801515, 10, -0.32234
137.35, 499.851, -12.6478, -79.417, -0.80508, 10, -0.393646
137.4, 499.531, -12.2634, -79.6271, -0.810092, 10, -0.493881
137.45, 499.299, -11.8207, -79.8374, -0.810398, 10, -0.5
137.5, 499.164, -11.3392, -80.0476, -0.810398, 10, -0.5
137.55, 499.132, -10.8402, -80.2579, -0.810398, 10, -0.5
137.6, 499.206, -10.3456, -80.4681, -0.810398, 10, -0.5
137.65, 499.381, -9.87727, -80.6784, -0.810398, 10, -0.5
137.7, 499.65, -9.45572, -80.8887, -0.810398, 10, -0.5
137.75, 500, -9.09957, -81.0989, -0.810398, 10, -0.5
137.8, 500.418, -8.82452, -81.3092, -0.810398, 10, -0.5
137.85, 500.884, -8.64267, -81.5194, -0.810398, 10, -0.5
137.9, 501.377, -8.56203, -81.7297, -0.810398, 10, -0.5
137.95, 501.877, -8.58616, -81.9392, -0.808607, 10, -0.464186
138, 502.36, -8.71363, -82.1473, -0.805351, 10, -0.399063
138.05, 502.807, -8.93826, -82.3545, -0.802967, 10, -0.351367
138.1, 503.198, -9.24996, -82.5609, -0.801054, 10, -0.313114
138.15, 503.517, -9.63515, -82.7666, -0.799528, 10, -0.282602
138.2, 503.75, -10.0773, -82.9718, -0.798308, 10, -0.258191
138.25, 503.888, -10.5578, -83.1767, -0.797336, 10, -0.238757
138.3, 503.926, -11.0564, -83.3812, -0.796574, 10, -0.223517
138.35, 503.862, -11.5522, -83.5855, -0.795996, 10, -0.211963
138.4, 503.698, -12.0247, -83.7896, -0.795589, 10, -0.20381
138.45, 503.442, -12.4543, -83.9936, -0.795347, 10, -0.198975
138.5, 503.105, -12.823, -84.1976, -0.795277, 10, -0.197577
138.55, 502.699, -13.1157, -84.4016, -0.795396, 10, -0.199961
138.6, 502.243, -13.3202, -84.6058, -0.795735, 10, -0.206746
138.65, 501.755, -13.428, -84.8102, -0.796344, 10, -0.218918
138.7, 501.255, -13.4344, -85.015, -0.797297, 10, -0.237969
138.75, 500.764, -13.3389, -85.2204, -0.798703, 10, -0.2661
138.8, 500.303, -13.1454, -85.4267, -0.800724, 10, -0.306512
138.85, 499.891, -12.8616, -85.6341, -0.803584, 10, -0.363723
138.9, 499.547, -12.4991, -85.8432, -0.807583, 10, -0.443688
138.95, 499.285, -12.073, -86.0534, -0.810398, 10, -0.5
139, 499.118, -11.6017, -86.2637, -0.810398, 10, -0.5
139.05, 499.053, -11.1059, -86.4739, -0.810398, 10, -0.5
139.1, 499.094, -10.6075, -86.6842, -0.810398, 10, -0.5
139.15, 499.237, -10.1284, -86.8944, -0.810398, 10, -0.5
139.2, 499.477, -9.68979, -87.1047, -0.810398, 10, -0.5
139.25, 499.803, -9.3109, -87.315, -0.810398, 10, -0.5
139.3, 500.201, -9.00846, -87.5252, -0.810398, 10, -0.5
139.35, 500.654, -8.79577, -87.7355, -0.810398, 10, -0.5
139.4, 501.141, -8.68222, -87.9457, -0.810398, 10, -0.5
139.45, 501.64, -8.67279, -88.156, -0.810398, 10, -0.5
139.5, 502.131, -8.76791, -88.3654, -0.808308, 10, -0.458198
139.55, 502.592, -8.96298, -88.5735, -0.805301, 10, -0.39805
139.6, 503.002, -9.24897, -88.7807, -0.803046, 10, -0.352961
139.65, 503.344, -9.61321, -88.9871, -0.801234, 10, -0.316712
139.7, 503.605, -10.0399, -89.193, -0.799785, 10, -0.287737
139.75, 503.773, -10.5109, -89.3983, -0.798628, 10, -0.264593
139.8, 503.841, -11.0062, -89.6033, -0.797712, 10, -0.246283
139.85, 503.807, -11.5051, -89.808, -0.797004, 10, -0.232122
139.9, 503.673, -11.9866, -90.0125, -0.796482, 10, -0.221678
139.95, 503.443, -12.4308, -90.2168, -0.796135, 10, -0.214736
140, 503.128, -12.8191, -90.4211, -0.795962, 10, -0.211286
140.05, 502.741, -13.1354, -90.6254, -0.795974, 10, -0.211524
140.1, 502.298, -13.3667, -90.8298, -0.796193, 10, -0.215893
140.15, 501.817, -13.5032, -91.0343, -0.796655, 10, -0.225135
140.2, 501.318, -13.5391, -91.2392, -0.797418, 10, -0.240394
140.25, 500.822, -13.4728, -91.4445, -0.798566, 10, -0.263364
140.3, 500.351, -13.3068, -91.6505, -0.800223, 10, -0.296493
140.35, 499.923, -13.0479, -91.8575, -0.80256, 10, -0.343236
140.4, 499.557, -12.7066, -92.0659, -0.80581, 10, -0.408235
140.45, 499.271, -12.2971, -92.276, -0.810251, 10, -0.497052
140.5, 499.075, -11.8367, -92.4863, -0.810398, 10, -0.5
140.55, 498.981, -11.3458, -92.6966, -0.810398, 10, -0.5
140.6, 498.99, -10.8459, -92.9068, -0.810398, 10, -0.5
140.65, 499.104, -10.359, -93.1171, -0.810398, 10, -0.5
140.7, 499.317, -9.90668, -93.3273, -0.810398, 10, -0.5
140.75, 499.62, -9.50875, -93.5376, -0.810398, 10, -0.5
140.8, 499.999, -9.18277, -93.7479, -0.810398, 10, -0.5
140.85, 500.438, -8.94309, -93.9581, -0.810398, 10, -0.5
140.9, 500.917, -8.80027, -94.1684, -0.810398, 10, -0.5
140.95, 501.416, -8.76061, -94.3786, -0.810398, 10, -0.5
141, 501.911, -8.82586, -94.5889, -0.810398, 10, -0.5
141.05, 502.383, -8.99312, -94.7981, -0.807887, 10, -0.449777
141.1, 502.809, -9.2546, -95.0062, -0.805148, 10, -0.395
141.15, 503.172, -9.59848, -95.2133, -0.803033, 10, -0.352705
141.2, 503.456, -10.0097, -95.4198, -0.801333, 10, -0.318692
141.25, 503.65, -10.4704, -95.6257, -0.799972, 10, -0.291477
141.3, 503.746, -10.9612, -95.8312, -0.798889, 10, -0.269813
141.35, 503.74, -11.4611, -96.0363, -0.79804, 10, -0.25283
141.4, 503.632, -11.9493, -96.2412, -0.797395, 10, -0.239944
141.45, 503.427, -12.4053, -96.4459, -0.796938, 10, -0.230805
141.5, 503.133, -12.8101, -96.6504, -0.796662, 10, -0.225276
141.55, 502.764, -13.1469, -96.8549, -0.796569, 10, -0.223425
141.6, 502.333, -13.4016, -97.0595, -0.796675, 10, -0.225542
141.65, 501.86, -13.5635, -97.2642, -0.797007, 10, -0.232177
141.7, 501.364, -13.626, -97.4691, -0.797609, 10, -0.244211
141.75, 500.866, -13.5861, -97.6745, -0.798546, 10, -0.262963
141.8, 500.386, -13.4455, -97.8804, -0.799915, 10, -0.290342
141.85, 499.945, -13.2098, -98.087, -0.80185, 10, -0.32904
141.9, 499.562, -12.8885, -98.2949, -0.804534, 10, -0.382712
141.95, 499.253, -12.4952, -98.5042, -0.808195, 10, -0.455939
142, 499.033, -12.0463, -98.7144, -0.810398, 10, -0.5
142.05, 498.911, -11.5613, -98.9247, -0.810398, 10, -0.5
142.1, 498.894, -11.0616, -99.135, -0.810398, 10, -0.5
142.15, 498.981, -10.5692, -99.3452, -0.810398, 10, -0.5
142.2, 499.169, -10.1058, -99.5555, -0.810398, 10, -0.5
142.25, 499.449, -9.69185, -99.7657, -0.810398, 10, -0.5
142.3, 499.81, -9.3455, -99.976, -0.810398, 10, -0.5
142.35, 500.234, -9.08204, -100.186, -0.810398, 10, -0.5
142.4, 500.705, -8.91308, -100.397, -0.810398, 10, -0.5
142.45, 501.201, -8.84606, -100.607, -0.810398, 10, -0.5
142.5, 501.699, -8.88392, -100.817, -0.810398, 10, -0.5
142.55, 502.179, -9.02501, -101.027, -0.810398, 10, -0.5
142.6, 502.618, -9.26311, -101.236, -0.807396, 10, -0.439954
142.65, 502.999, -9.58725, -101.444, -0.804934, 10, -0.390715
142.7, 503.305, -9.98301, -101.651, -0.802964, 10, -0.351309
142.75, 503.522, -10.4332, -101.858, -0.801382, 10, -0.319678
142.8, 503.643, -10.9184, -102.064, -0.800117, 10, -0.294386
142.85, 503.662, -11.418, -102.269, -0.799117, 10, -0.274371
142.9, 503.579, -11.911, -102.475, -0.798343, 10, -0.258889
142.95, 503.396, -12.3766, -102.68, -0.797771, 10, -0.247456
143, 503.123, -12.7954, -102.885, -0.797389, 10, -0.239813
143.05, 502.771, -13.1499, -103.089, -0.797193, 10, -0.235907
143.1, 502.353, -13.4252, -103.294, -0.797193, 10, -0.235893
143.15, 501.889, -13.61, -103.499, -0.797406, 10, -0.240165
143.2, 501.396, -13.6963, -103.704, -0.797868, 10, -0.249395
143.25, 500.896, -13.6806, -103.909, -0.798629, 10, -0.264619
143.3, 500.41, -13.5633, -104.115, -0.799765, 10, -0.287346
143.35, 499.959, -13.3491, -104.322, -0.801384, 10, -0.319707
143.4, 499.56, -13.0469, -104.529, -0.803629, 10, -0.36461
143.45, 499.233, -12.6691, -104.738, -0.806688, 10, -0.425795
143.5, 498.991, -12.2316, -104.948, -0.810398, 10, -0.5
143.55, 498.845, -11.7532, -105.158, -0.810398, 10, -0.5
143.6, 498.803, -11.255, -105.369, -0.810398, 10, -0.5
143.65, 498.865, -10.759, -105.579, -0.810398, 10, -0.5
143.7, 499.03, -10.2868, -105.789, -0.810398, 10, -0.5
143.75, 499.289, -9.85948, -105.999, -0.810398, 10, -0.5
143.8, 499.632, -9.4957, -106.21, -0.810398, 10, -0.5
143.85, 500.044, -9.21153, -106.42, -0.810398, 10, -0.5
143.9, 500.505, -9.01948, -106.63, -0.810398, 10, -0.5
143.95, 500.997, -8.92801, -106.84, -0.810398, 10, -0.5
144, 501.497, -8.94115, -107.051, -0.810398, 10, -0.5
144.05, 501.983, -9.05832, -107.261, -0.810398, 10, -0.5
144.1, 502.434, -9.27436, -107.471, -0.809997, 10, -0.491975
144.15, 502.83, -9.57969, -107.68, -0.806891, 10, -0.429861
144.2, 503.154, -9.96046, -107.888, -0.804665, 10, -0.385328
144.25, 503.392, -10.3999, -108.095, -0.802845, 10, -0.348935
144.3, 503.535, -10.879, -108.301, -0.801387, 10, -0.319772
144.35, 503.577, -11.3773, -108.507, -0.800224, 10, -0.296525
144.4, 503.516, -11.8735, -108.713, -0.799313, 10, -0.278299
144.45, 503.355, -12.3469, -108.918, -0.798622, 10, -0.264472
144.5, 503.101, -12.7774, -109.123, -0.798131, 10, -0.254662
144.55, 502.764, -13.1471, -109.329, -0.797833, 10, -0.248702
144.6, 502.359, -13.4406, -109.534, -0.79773, 10, -0.24663
144.65, 501.903, -13.6455, -109.739, -0.797833, 10, -0.248699
144.7, 501.415, -13.7532, -109.944, -0.798169, 10, -0.255417
144.75, 500.915, -13.7593, -110.149, -0.798778, 10, -0.267595
144.8, 500.424, -13.6632, -110.355, -0.79972, 10, -0.286437
144.85, 499.964, -13.4688, -110.561, -0.801081, 10, -0.313651
144.9, 499.553, -13.1842, -110.768, -0.802977, 10, -0.351582
144.95, 499.209, -12.8211, -110.977, -0.805563, 10, -0.403291
145, 498.948, -12.3948, -111.186, -0.809019, 10, -0.472416
145.05, 498.781, -11.9234, -111.397, -0.810398, 10, -0.5
145.1, 498.716, -11.4276, -111.607, -0.810398, 10, -0.5
145.15, 498.756, -10.9293, -111.817, -0.810398, 10, -0.5
145.2, 498.899, -10.4502, -112.027, -0.810398, 10, -0.5
145.25, 499.14, -10.0117, -112.238, -0.810398, 10, -0.5
145.3, 499.466, -9.63285, -112.448, -0.810398, 10, -0.5
145.35, 499.864, -9.3305, -112.658, -0.810398, 10, -0.5
145.4, 500.317, -9.11792, -112.868, -0.810398, 10, -0.5
145.45, 500.804, -9.00449, -113.079, -0.810398, 10, -0.5
145.5, 501.304, -8.99518, -113.289, -0.810398, 10, -0.5
145.55, 501.794, -9.09042, -113.499, -0.810398, 10, -0.5
145.6, 502.255, -9.28601, -113.71, -0.810398, 10, -0.5
145.65, 502.664, -9.57333, -113.919, -0.809151, 10, -0.475047
145.7, 503.004, -9.93955, -114.128, -0.80641, 10, -0.42023
145.75, 503.261, -10.3683, -114.336, -0.804365, 10, -0.379346
145.8, 503.425, -10.8409, -114.543, -0.802701, 10, -0.346049
145.85, 503.487, -11.337, -114.749, -0.801368, 10, -0.319393
145.9, 503.447, -11.8354, -114.955, -0.800312, 10, -0.298278
145.95, 503.305, -12.3149, -115.161, -0.799496, 10, -0.281955
146, 503.069, -12.7554, -115.366, -0.798894, 10, -0.269921
146.05, 502.747, -13.1384, -115.572, -0.798493, 10, -0.261897
146.1, 502.355, -13.4478, -115.777, -0.798289, 10, -0.25781
146.15, 501.907, -13.6707, -115.982, -0.798288, 10, -0.257797
146.2, 501.423, -13.7977, -116.187, -0.798509, 10, -0.26222
146.25, 500.924, -13.8235, -116.393, -0.798984, 10, -0.271711
146.3, 500.43, -13.7468, -116.599, -0.79976, 10, -0.287234
146.35, 499.962, -13.5708, -116.805, -0.800907, 10, -0.310173
146.4, 499.54, -13.3026, -117.012, -0.80252, 10, -0.342437
146.45, 499.182, -12.9534, -117.22, -0.804725, 10, -0.386546
146.5, 498.904, -12.5379, -117.429, -0.807678, 10, -0.445596
146.55, 498.718, -12.0737, -117.639, -0.810398, 10, -0.5
146.6, 498.633, -11.5809, -117.85, -0.810398, 10, -0.5
146.65, 498.653, -11.0813, -118.06, -0.810398, 10, -0.5
146.7, 498.777, -10.5969, -118.27, -0.810398, 10, -0.5
146.75, 498.999, -10.1489, -118.48, -0.810398, 10, -0.5
146.8, 499.31, -9.75718, -118.691, -0.810398, 10, -0.5
146.85, 499.696, -9.43894, -118.901, -0.810398, 10, -0.5
146.9, 500.139, -9.20818, -119.111, -0.810398, 10, -0.5
146.95, 500.621, -9.07509, -119.321, -0.810398, 10, -0.5
147, 501.12, -9.04552, -119.532, -0.810398, 10, -0.5
147.05, 501.615, -9.12078, -119.742, -0.810398, 10, -0.5
147.1, 502.082, -9.29754, -119.952, -0.810398, 10, -0.5
147.15, 502.503, -9.56804, -120.162, -0.810398, 10, -0.5
147.2, 502.858, -9.92034, -120.372, -0.808316, 10, -0.458349
147.25, 503.131, -10.3387, -120.58, -0.805924, 10, -0.410513
147.3, 503.313, -10.8046, -120.788, -0.804056, 10, -0.373155
147.35, 503.394, -11.298, -120.995, -0.802544, 10, -0.342915
147.4, 503.372, -11.7975, -121.201, -0.801338, 10, -0.318789
147.45, 503.249, -12.282, -121.407, -0.800392, 10, -0.299875
147.5, 503.029, -12.7309, -121.613, -0.799676, 10, -0.285558
147.55, 502.721, -13.1253, -121.819, -0.799171, 10, -0.275451
147.6, 502.34, -13.4487, -122.024, -0.798867, 10, -0.269378
147.65, 501.901, -13.6876, -122.23, -0.798766, 10, -0.267366
147.7, 501.422, -13.8318, -122.435, -0.798881, 10, -0.269657
147.75, 500.924, -13.8753, -122.641, -0.799235, 10, -0.276733
147.8, 500.427, -13.8161, -122.847, -0.799866, 10, -0.289364
147.85, 499.953, -13.6568, -123.053, -0.800832, 10, -0.308677
147.9, 499.522, -13.4037, -123.26, -0.80221, 10, -0.336241
147.95, 499.152, -13.0675, -123.467, -0.804106, 10, -0.374147
148, 498.859, -12.6622, -123.676, -0.806649, 10, -0.425018
148.05, 498.657, -12.205, -123.886, -0.809987, 10, -0.491776
148.1, 498.554, -11.7157, -124.096, -0.810398, 10, -0.5
148.15, 498.556, -11.2157, -124.307, -0.810398, 10, -0.5
148.2, 498.662, -10.727, -124.517, -0.810398, 10, -0.5
148.25, 498.868, -10.2713, -124.727, -0.810398, 10, -0.5
148.3, 499.164, -9.86852, -124.937, -0.810398, 10, -0.5
148.35, 499.538, -9.53643, -125.148, -0.810398, 10, -0.5
148.4, 499.972, -9.28967, -125.358, -0.810398, 10, -0.5
148.45, 500.449, -9.13911, -125.568, -0.810398, 10, -0.5
148.5, 500.947, -9.09138, -125.778, -0.810398, 10, -0.5
148.55, 501.444, -9.14858, -125.989, -0.810398, 10, -0.5
148.6, 501.917, -9.30819, -126.199, -0.810398, 10, -0.5
148.65, 502.348, -9.56318, -126.409, -0.810398, 10, -0.5
148.7, 502.715, -9.90232, -126.619, -0.810388, 10, -0.499789
148.75, 503.004, -10.3107, -126.828, -0.807509, 10, -0.442218
148.8, 503.201, -10.77, -127.037, -0.805448, 10, -0.400997
148.85, 503.299, -11.2603, -127.244, -0.80375, 10, -0.36704
148.9, 503.295, -11.7602, -127.451, -0.802388, 10, -0.339807
148.95, 503.187, -12.2486, -127.657, -0.801309, 10, -0.318224
149, 502.982, -12.7045, -127.864, -0.800477, 10, -0.301572
149.05, 502.688, -13.1088, -128.069, -0.799866, 10, -0.289363
149.1, 502.317, -13.4444, -128.275, -0.799464, 10, -0.281322
149.15, 501.886, -13.6972, -128.481, -0.799267, 10, -0.27738
149.2, 501.412, -13.8566, -128.686, -0.799282, 10, -0.277667
149.25, 500.915, -13.9159, -128.892, -0.799525, 10, -0.28254
149.3, 500.417, -13.8725, -129.098, -0.800029, 10, -0.29261
149.35, 499.938, -13.7282, -129.304, -0.800838, 10, -0.308798
149.4, 499.499, -13.4889, -129.511, -0.802018, 10, -0.332402
149.45, 499.119, -13.1645, -129.719, -0.803657, 10, -0.365168
149.5, 498.813, -12.7688, -129.927, -0.805864, 10, -0.409323
149.55, 498.596, -12.3184, -130.137, -0.808771, 10, -0.467449
149.6, 498.478, -11.8327, -130.347, -0.810398, 10, -0.5
149.65, 498.463, -11.3329, -130.557, -0.810398, 10, -0.5
149.7, 498.553, -10.841, -130.767, -0.810398, 10, -0.5
149.75, 498.744, -10.3788, -130.978, -0.810398, 10, -0.5
149.8, 499.026, -9.96655, -131.188, -0.810398, 10, -0.5
149.85, 499.389, -9.62242, -131.398, -0.810398, 10, -0.5
149.9, 499.816, -9.36158, -131.608, -0.810398, 10, -0.5
149.95, 500.287, -9.19552, -131.819, -0.810398, 10, -0.5
